subject,model_1_connected,model_1_disconnected,model_2_connected,model_2_disconnected,model_3_connected,model_3_disconnected,model_4_connected,model_4_disconnected,model_5_connected,model_5_disconnected,model_6_connected,model_6_disconnected,model_7_connected,model_7_disconnected,model_8_connected,model_8_disconnected,model_9_connected,model_9_disconnected,model_10_connected,model_10_disconnected,idx_1,idx_2,idx_3,idx_4,idx_5,idx_6,idx_7,idx_8,idx_9,idx_10
5b915c9d22d85d000115c0f5,-341.922660440937,-341.916760676035,-341.930147771435,-341.923939029003,-342.049358407312,-342.043268446621,-341.092856225019,-341.088674487709,-261.648871221274,-261.664360657543,-340.504905286011,-340.494379877939,-341.926627570986,-341.923215360692,-341.926437158509,-341.92300418644,-341.929859654312,-341.923945226612,-342.044379889405,-342.042365193382,-334.302262,-265.762561,-267.785849,-253.812981,-238.91916,-255.898088,-267.257858,-267.120232,-267.530852,-272.742913
5bcc60b95c2b810001dc68e2,-391.436560617495,-391.436560617495,-391.436660161993,-391.436660161993,-391.564388821845,-391.564388821845,-391.564395255063,-391.564395255063,-253.320009505551,-253.320009505551,-391.564418377025,-391.564418377025,-391.438130304006,-391.438130304006,-391.438125432103,-391.438125432103,-391.436650748576,-391.436650748576,-391.56503858912,-391.56503858912,-228.814016,-218.647625,-211.947329,-211.947375,-173.56236,-211.947338,-214.212838,-214.206346,-218.648961,-210.984013
5bdce4e219b9ba000157e993,-449.532928305324,-449.431660380078,-449.533031990237,-449.432579107244,-449.292650202953,-449.197598192346,-449.281821902798,-449.183329416143,-335.804399977861,-334.603238024028,-444.493291482215,-443.834144613857,-449.53221719521,-449.431496096101,-449.532085396684,-449.431418968725,-449.531945282919,-449.431106082852,-449.2940953734,-449.199054385483,-352.544553,-356.289482,-338.21113,-323.925605,-252.082022,-305.127268,-330.902054,-332.109904,-326.419034,-319.386926
5c095f832570ea0001642474,-579.099975039495,-579.059449528634,-579.100505643948,-579.060205752348,-578.884895443699,-578.843580658712,-578.78741684233,-578.746248228446,-578.744677705604,-578.68060869327,-327.568369478485,-322.709807776329,-579.100637488481,-579.060442383849,-579.100597270188,-579.060399055066,-579.1006346163,-579.06034217012,-578.885194033314,-578.843923845183,-505.531998,-475.918273,-299.190458,-293.370893,-302.410125,-272.330039,-440.265328,-427.756591,-439.852263,-302.395593
5c0cb29e1b80df00017843d2,-400.069340936468,-400.053271033287,-400.083792875779,-400.072660834747,-399.879760411729,-399.902767150387,-400.001381208413,-400.013541746617,-363.947282342978,-363.894744657297,-373.733060969453,-374.641390239774,-400.080794193282,-400.066229319851,-400.081165170502,-400.066579916667,-400.084205180547,-400.073060411463,-399.879712011004,-399.900566322583,-364.044053,-322.64853,-318.867341,-319.073526,-319.011458,-318.100795,-323.606596,-323.879094,-324.143285,-319.868242
5c1188f4aa52ac00010697a6,-400.584009916114,-400.460895385794,-400.57248340922,-400.448917943405,-400.116566294359,-400.004192802665,-400.589303574531,-400.470128815775,-391.525302615798,-391.432986685417,-399.23943234596,-399.159876661572,-400.562962996136,-400.43482020559,-400.564330508376,-400.436775911265,-400.563526012977,-400.437289363873,-400.104151770222,-399.990744330248,-350.844197,-342.264199,-341.608217,-340.26103,-339.768366,-340.537163,-342.014715,-341.882503,-342.111324,-341.107047
5c27f83289f035000174a168,-628.596348446299,-628.319007691862,-628.598192284694,-628.321442571448,-628.420291484467,-628.151247014976,-628.633002513073,-628.358637329861,-620.266689868386,-620.105986192808,-322.950318989238,-332.398473039079,-628.599583465985,-628.323385609237,-628.599206408221,-628.323004445359,-628.599179591336,-628.321989791297,-628.421632833523,-628.153624055119,-576.933873,-546.214364,-243.253047,-250.778462,-255.778566,-257.922945,-528.931908,-522.951225,-528.553591,-237.515707
5c28feff5ffcb7000128a541,-396.051131584014,-395.966044894686,-396.053801881475,-395.970424032303,-395.793259021277,-395.73424258894,-395.427387232713,-395.338793746799,-338.118414544673,-338.10837688705,-394.044094925706,-394.002186351896,-396.067247951407,-395.982661816975,-396.065994593836,-395.981541426638,-396.066656471855,-395.982063624154,-395.776314735771,-395.720140015025,-339.532154,-295.426085,-291.553383,-291.91854,-288.416831,-290.506687,-289.452719,-288.910803,-289.989299,-286.773629
5c32e9588573070001641744,-533.777384884934,-533.606311626761,-533.77281943519,-533.60098155476,-533.246692332298,-533.058575183144,-532.698085460109,-532.497293766429,-530.420947595871,-530.297289903269,-377.055481720346,-375.321656090318,-533.772056144026,-533.601146530254,-533.773073753609,-533.602495815703,-533.772542991518,-533.600983614246,-533.246545067144,-533.059264872998,-414.220337,-418.120918,-352.141889,-349.256881,-352.337739,-331.268786,-420.568949,-418.378437,-420.485119,-345.432826
5c3c1617f5ebd500018596cb,-251.589018960165,-251.591223176678,-251.586130927763,-251.588751919784,-250.750431169779,-250.752299155953,-250.750463662147,-250.752340580278,-235.245217522704,-235.247489646383,-250.750401418223,-250.752271139698,-251.558980027308,-251.56144297654,-251.585637032568,-251.588003076836,-251.579716000507,-251.582319164135,-250.759095671537,-250.760572611345,-245.489336,-138.173645,-136.560621,-136.541069,-126.473115,-136.540247,-131.241006,-131.241001,-138.366685,-130.175987
5c4ea6cc889752000156dd8e,-528.720381193536,-528.497259359989,-528.715306875882,-528.489934849446,-528.306864060582,-528.072539816137,-527.746540451872,-527.51961500717,-526.529098275241,-526.349312691744,-400.164304177815,-398.923938433334,-528.712249779569,-528.485208667882,-528.712570336031,-528.485934716379,-528.712055279228,-528.484075860518,-528.304700004673,-528.071043367482,-421.286339,-406.43807,-316.679393,-315.49977,-321.538463,-317.18425,-395.630188,-392.231948,-395.762114,-315.939319
5c52bfa7d3cc6b0001d9352e,-476.834453749519,-476.595762070641,-476.808721133509,-476.577505815352,-476.641512587153,-476.469967912048,-476.556964384495,-476.341960322095,-464.812163102429,-464.777076497389,-426.304716478988,-425.556672452276,-476.750451974137,-476.556859990985,-476.750745602639,-476.56102554334,-476.750788173839,-476.559985237672,-476.640931116728,-476.467124036457,-409.668778,-395.17638,-381.536835,-382.763286,-380.488021,-380.916185,-395.081901,-395.087937,-395.229518,-381.374981
5c567e2acc53750001751cb0,-391.688076787409,-391.704916549954,-391.674504742379,-391.690698825665,-391.63064768745,-391.645874808182,-391.567470607879,-391.581410582008,-203.368559311991,-203.159649478956,-391.566815696013,-391.580730631247,-391.660640686146,-391.676199026653,-391.663758802298,-391.679422973361,-391.662680722082,-391.678435636172,-391.567075530459,-391.580829814933,-244.675115,-171.980804,-168.498991,-168.744124,-145.896393,-168.73611,-161.620745,-161.620746,-171.982344,-159.044418
5c61ab19776b38000156cc95,-390.891860570406,-391.02618218535,-390.892454048512,-391.033619952212,-391.000256052951,-391.182155677899,-380.111061682914,-380.183453975782,-378.91630597029,-378.973388792187,-356.617436705735,-356.333111244054,-390.892367323836,-391.030358443894,-390.892425490913,-391.030399928665,-390.892495288802,-391.033654457913,-391.000123290916,-391.176556179864,-391.795926,-318.317436,-310.986429,-308.47126,-308.254683,-308.01303,-326.611486,-324.651428,-325.428367,-312.905729
5c699a5d21e90e00018e80b3,-407.405643797082,-407.413279036264,-407.405972433935,-407.413561099867,-407.53549004312,-407.542854995877,-407.454652751995,-407.460835901405,-256.982315113414,-255.685327441677,-407.473564410084,-407.479741228681,-407.407526860028,-407.415497895763,-407.407520710655,-407.415487195934,-407.405990350094,-407.413583684467,-407.535963440563,-407.543332142062,-272.582372,-263.570409,-258.592071,-258.230983,-205.737313,-256.700077,-260.328674,-260.372861,-263.524035,-257.508322
5c69f9dd4b5bb30001b3d31c,-439.645936222684,-439.352509233843,-439.619188703598,-439.338415334038,-439.076243221824,-439.18565956568,-432.808172020169,-432.576088428169,-385.277082238307,-385.365793654904,-377.873418278712,-374.842303909741,-439.586396715482,-439.312926504638,-439.593602103028,-439.318276331607,-439.593234466824,-439.318675473589,-439.073741180735,-438.985762376322,-341.584859,-324.225165,-306.069344,-304.89975,-275.90281,-302.215152,-320.44283,-320.994036,-321.76238,-305.625011
5c9623dd35599200175642e4,-580.76394909266,-580.499540083745,-580.763824498039,-580.501272963079,-580.473811824282,-580.208662751466,-580.770356102836,-580.507269750957,-580.608777516406,-580.367526914031,-359.768274953689,-360.973250323329,-580.763197006421,-580.499999896643,-580.763032819317,-580.500015896758,-580.762980733434,-580.499065653101,-580.475493708315,-580.210675857874,-488.816681,-476.376856,-323.59694,-326.696681,-323.652596,-328.951314,-453.210205,-452.893449,-452.092419,-321.782499
5ca749ff98b35f0001f7559d,-613.930559137626,-613.746150479748,-613.929356109682,-613.745590239065,-613.822210676197,-613.65114183859,-613.97691412665,-613.787320389537,-594.727211056278,-596.854993440929,-500.180508349011,-501.717879404423,-613.929462532162,-613.745173914368,-613.929351628663,-613.745118056951,-613.929260141394,-613.745072686047,-613.821785534119,-613.650474718811,-629.152632,-590.216829,-359.783648,-362.940196,-364.80405,-366.938255,-594.696675,-589.43143,-594.789275,-362.105806
5cad159b9488590017fcc497,-452.62088693717,-452.676628275925,-452.621541335501,-452.572662962744,-452.709237824319,-452.65794266114,-452.89513321078,-452.839073608851,-412.00351022854,-411.911372461409,-442.1963779214,-440.19928595195,-452.621094626602,-452.569125538127,-452.621121648789,-452.569438585629,-452.621272279749,-452.570049116799,-452.709328358059,-452.65800158882,-367.449532,-357.267595,-354.043184,-354.219097,-352.763255,-353.816481,-357.025014,-356.60529,-357.217527,-353.891485
5cd08e2ff59e0a0013563602,-389.928628870685,-389.919637941968,-389.931515422953,-389.923242201654,-390.086595005566,-390.076430146449,-390.068925545661,-390.060553974943,-366.990173810298,-366.989763454616,-390.087170292314,-390.078901481841,-389.931414752401,-389.922902314062,-389.931417450778,-389.922902852775,-389.931471551899,-389.923202970916,-390.086592500527,-390.076213587227,-271.386009,-263.188593,-265.254484,-262.902182,-263.60946,-262.833665,-261.913408,-261.535996,-262.382537,-263.647812
5cfecc1e96681500168a1799,-463.896465520301,-463.869631573728,-463.865399189594,-463.840828271134,-463.814519597027,-463.79458398583,-464.070923921173,-464.047256313541,-403.20544370194,-402.795543213706,-343.245148062762,-351.551838177243,-463.792561109066,-463.770749072827,-463.792970936938,-463.771152707327,-463.792903009082,-463.770873052427,-463.814481062073,-463.794680285333,-312.314633,-317.407125,-308.950332,-309.146986,-286.112715,-286.80043,-315.618941,-316.216884,-312.557132,-303.995866
5d012930cfeb82001817c9c9,-365.171489961271,-365.175737457723,-365.172182477595,-365.176286249824,-363.935637913316,-363.669910841168,-362.89794220445,-362.739839043044,-174.778216904432,-174.845746279334,-362.872478108684,-362.710862998695,-365.173017450342,-365.177403100552,-365.172693447513,-365.17707106921,-365.171919835169,-365.176020032592,-363.957183755711,-363.562590930021,-146.0473,-119.043018,-119.494294,-119.542774,-117.610988,-119.279136,-119.171957,-119.034749,-119.670456,-119.67153
5d016916c12fb900015320ea,-419.948413975066,-419.966322335319,-419.952736724765,-419.976805931642,-420.064146146723,-420.074758481848,-416.020743298088,-416.022044242741,-416.412104532383,-416.417051142888,-411.376637300208,-411.418606306876,-419.952879204827,-419.974153391921,-419.952888154128,-419.974165081639,-419.952747410911,-419.976813843566,-420.064015901797,-420.069956281572,-438.201738,-399.794168,-401.196733,-398.21781,-394.620241,-398.395021,-399.790951,-399.851593,-401.694172,-401.941005
5d0a8a22c0fd80001626e38d,-495.941342858738,-495.878501889718,-495.939196267435,-495.877454703058,-494.554439863273,-494.515184965236,-495.02474293171,-494.963353906128,-469.929734908569,-470.007464319221,-282.42166599452,-281.31566884914,-495.926625807569,-495.861420238748,-495.928289009708,-495.863703960329,-495.928070849029,-495.863758739989,-494.555882043987,-494.515498171446,-363.374105,-356.743172,-310.702871,-315.884601,-301.157892,-234.31066,-335.226501,-337.318506,-340.386589,-307.082114
5d2e4267565e1200017efb42,-391.659915950525,-391.396066498185,-391.391709669299,-391.405225939176,-391.356608958647,-391.330776041654,-389.052081821606,-388.790890025185,-383.927476501943,-383.85540142515,-386.113327499895,-384.678275649539,-391.397781082048,-391.409139624704,-391.395648964713,-391.409383050961,-391.389483269741,-391.402527849865,-391.362606472875,-391.336619238517,-352.50534,-304.325472,-297.855773,-298.372486,-297.001164,-298.442722,-304.90657,-304.965719,-301.6687,-297.411722
5d332957d0635b00013bd785,-513.285158285888,-513.030485351983,-513.305617836422,-513.050605249891,-513.045109894737,-512.826468917852,-513.616985274258,-513.370811370844,-512.903281951677,-512.714633478029,-352.578766286449,-349.621130909946,-513.297025343512,-513.04498399925,-513.298809129689,-513.045951600162,-513.299079283316,-513.046401856692,-512.823088162537,-512.811750827383,-393.495835,-374.610649,-317.535626,-313.183034,-317.287543,-311.351838,-364.085155,-363.332945,-369.007818,-315.782138
5d3f5c8f0d0d29001a4bd973,-337.662744772141,-337.667736582545,-337.662867134008,-337.66901602584,-337.77520301088,-337.797353911659,-337.847235598665,-337.859315340998,-235.975862931452,-236.075396828673,-337.847137956036,-337.859219109176,-337.673895014186,-337.678037839821,-337.673913583721,-337.678056642544,-337.662879216088,-337.669027635463,-337.781866194321,-337.80303985041,-284.033887,-197.755962,-195.143852,-194.280138,-187.89261,-194.803943,-197.092052,-197.092486,-197.539309,-196.635944
5d453e8723a5bb0001492546,-391.56875277373,-391.523712140537,-391.569579727893,-391.524639910069,-391.075128563947,-391.036338548367,-391.581741399864,-391.53925406521,-230.70935235221,-230.525522908754,-391.04914588293,-391.019093169154,-391.575568481985,-391.529869902906,-391.574050053348,-391.528426625915,-391.572934431151,-391.527534231316,-391.065227338957,-391.02748345656,-253.303538,-235.378574,-234.103768,-221.538018,-195.242039,-209.281201,-228.420365,-228.406554,-228.89946,-225.840797
5d50feca50bdcf0001e8d38a,-429.772011469773,-429.690091567899,-429.732230956764,-429.654685583075,-429.420438824139,-429.393085674755,-429.579537664359,-429.514236328529,-364.749260316477,-364.637894768828,-426.330725948702,-426.447829347087,-429.566996011231,-429.501965091239,-429.56761136502,-429.502490055801,-429.567985577654,-429.502891447889,-429.420655360315,-429.389671393741,-392.222402,-348.932799,-351.048408,-343.298992,-331.301663,-340.74789,-347.840166,-347.378624,-348.68987,-350.850044
5d586fdc8200f50001f03a0e,-394.869675575268,-394.869675575268,-394.869996181973,-394.869996181973,-394.986099653919,-394.986099653919,-394.986119785993,-394.986119785993,-325.165897302301,-325.165897302301,-394.986147178205,-394.986147178205,-394.870626359377,-394.870626359377,-394.870653105041,-394.870653105041,-394.869922066106,-394.869922066106,-394.986093896254,-394.986093896254,-256.019858,-250.000713,-240.947713,-240.94745,-231.63043,-240.948066,-248.786847,-248.786999,-250.000714,-240.584945
5d612ae16512d700159face7,-390.1931183761,-390.193074706769,-390.172480476576,-390.172433733819,-390.134436351912,-390.134395016448,-390.134438311748,-390.134395790419,-348.34390019529,-348.344200068479,-390.134474401827,-390.134434966469,-390.109974162654,-390.109934234055,-390.110199809743,-390.110158965307,-390.110269981337,-390.110225197104,-390.134826974055,-390.134789425273,-259.114117,-234.480357,-225.092005,-225.096051,-229.546455,-225.095709,-239.96202,-239.949128,-234.480357,-225.211393
5d6b596f76cca6000166d81d,-481.950529318144,-481.745333057044,-481.95077085879,-481.747516791857,-481.62794264712,-481.417820385818,-481.83734610894,-481.627616257681,-415.007418573133,-415.034122949089,-409.951476111923,-410.315998356121,-481.949451936561,-481.744593925377,-481.949380716516,-481.744729771576,-481.949303355916,-481.744565485823,-481.629159684116,-481.418957777674,-332.031234,-328.11029,-307.390158,-307.653102,-268.726206,-306.09557,-325.002585,-326.029081,-324.67511,-300.064444
5d6ccfe1eeecbc0016213d93,-372.388577910169,-372.41051856506,-372.360690712175,-372.380693542758,-372.188316987172,-372.199730295748,-372.077029603237,-372.085613419787,-344.817325292851,-344.80989537627,-372.076296037554,-372.084793117675,-372.178325860971,-372.194166600388,-372.179139100356,-372.19500057556,-372.182571057682,-372.198044891335,-372.185656734074,-372.197131151339,-270.641724,-257.280075,-250.033579,-250.589422,-250.320549,-250.560199,-256.514249,-256.634871,-257.274414,-249.50031
